A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Mr. Mcbryde,Cyril Fielding,987,988,she is in no state to see anyone besides you don t know her well,hardly at all but you see i believe she s under some hideous delusion and that that wretched boy is innocent,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,988,989,hardly at all but you see i believe she s under some hideous delusion and that that wretched boy is innocent,i had no idea that was in your mind,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,989,990,i had no idea that was in your mind,those field glasses upset me for a minute but i ve thought since it s impossible that having attempted to assault her he would put her glasses into his pocket,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,990,991,those field glasses upset me for a minute but i ve thought since it s impossible that having attempted to assault her he would put her glasses into his pocket,quite possible i m afraid when an indian goes bad he goes not only very bad but very queer,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,991,992,quite possible i m afraid when an indian goes bad he goes not only very bad but very queer,i don t follow,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,992,993,i don t follow,how should you when you think of crime you think of english crime the psychology here is different i dare say you ll tell me next that he was quite normal when he came down from the hill to greet you no reason he should not be read any of the mutiny records which rather than the bhagavad gita should be your bible in this country though i m not sure that the one and the other are not closely connected am i not being beastly but you see fielding as i ve said to you once before you re a schoolmaster and consequently you come across these people at their best that s what puts you wrong they can be charming as boys but i know them as they really are after they have developed into men look at this for instance i am going through the contents they are not edifying here is a letter from a friend who apparently keeps a brothel,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,993,994,how should you when you think of crime you think of english crime the psychology here is different i dare say you ll tell me next that he was quite normal when he came down from the hill to greet you no reason he should not be read any of the mutiny records which rather than the bhagavad gita should be your bible in this country though i m not sure that the one and the other are not closely connected am i not being beastly but you see fielding as i ve said to you once before you re a schoolmaster and consequently you come across these people at their best that s what puts you wrong they can be charming as boys but i know them as they really are after they have developed into men look at this for instance i am going through the contents they are not edifying here is a letter from a friend who apparently keeps a brothel,i don t want to hear his private letters,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,994,995,i don t want to hear his private letters,it ll have to be quoted in court as bearing on his morals he was fixing up to see women at calcutta,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,995,996,it ll have to be quoted in court as bearing on his morals he was fixing up to see women at calcutta,oh that ll do that ll do i dare say you have the right to throw stones at a young man for doing that but i haven t i did the same at his age miss quested really cannot be seen you do know that for a certainty,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,996,997,oh that ll do that ll do i dare say you have the right to throw stones at a young man for doing that but i haven t i did the same at his age miss quested really cannot be seen you do know that for a certainty,you have never explained to me what s in your mind here why on earth do you want to see her,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,997,998,you have never explained to me what s in your mind here why on earth do you want to see her,on the off chance of her recanting before you send in that report and he s committed for trial and the whole thing goes to blazes old man don t argue about this but do of your goodness just ring up your wife or miss derek and enquire it ll cost you nothing,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,998,999,on the off chance of her recanting before you send in that report and he s committed for trial and the whole thing goes to blazes old man don t argue about this but do of your goodness just ring up your wife or miss derek and enquire it ll cost you nothing,it s no use ringing up them callendar settles a question like that of course you haven t grasped that she s seriously ill,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,999,1000,it s no use ringing up them callendar settles a question like that of course you haven t grasped that she s seriously ill,he s sure to refuse it s all he exists for i only wanted to ask her whether she is certain dead certain that it was aziz who followed her into the cave,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,1000,1001,he s sure to refuse it s all he exists for i only wanted to ask her whether she is certain dead certain that it was aziz who followed her into the cave,possibly my wife might ask her that much,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,1001,1002,possibly my wife might ask her that much,but i wanted to ask her i want someone who believes in him to ask her,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,1002,1003,but i wanted to ask her i want someone who believes in him to ask her,what difference does that make,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,1003,1004,what difference does that make,she is among people who disbelieve in indians,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,1004,1005,she is among people who disbelieve in indians,well she tells her own story doesn t she,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,1005,1006,well she tells her own story doesn t she,i know but she tells it to you,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,1006,1007,i know but she tells it to you,a bit too finespun anyhow callendar won t hear of you seeing her i m sorry to say he gave a bad account just now he says that she is by no means out of danger i must put this report through now fielding,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,1007,1008,a bit too finespun anyhow callendar won t hear of you seeing her i m sorry to say he gave a bad account just now he says that she is by no means out of danger i must put this report through now fielding,i wish you wouldn t,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,1008,1009,i wish you wouldn t,how can i not,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,1009,1010,how can i not,i feel that things are rather unsatisfactory as well as most disastrous we are heading for a most awful smash i can see your prisoner i suppose,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,1010,1011,i feel that things are rather unsatisfactory as well as most disastrous we are heading for a most awful smash i can see your prisoner i suppose,his own people seem in touch with him all right,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,1011,1012,his own people seem in touch with him all right,well when he s done with them,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,1012,1013,well when he s done with them,i wouldn t keep you waiting good heavens you take precedence of any indian visitor of course i meant what s the good why mix yourself up with pitch,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,1013,1014,i wouldn t keep you waiting good heavens you take precedence of any indian visitor of course i meant what s the good why mix yourself up with pitch,i say he s innocent,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,1014,1015,i say he s innocent,innocence or guilt why mix yourself up what s the good,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,1015,1016,innocence or guilt why mix yourself up what s the good,oh good good one s got to breathe occasionally at least i have i mayn t see her and now i mayn t see him i promised him to come up here with him to you but turton called me off before i could get two steps,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,1016,1017,oh good good one s got to breathe occasionally at least i have i mayn t see her and now i mayn t see him i promised him to come up here with him to you but turton called me off before i could get two steps,sort of all white thing the burra sahib would do we shall all have to hang together old man i m afraid i m your junior in years i know but very much your senior in service you don t happen to know this poisonous country as well as i do and you must take it from me that the general situation is going to be nasty at chandrapore during the next few weeks very nasty indeed,Mr. Mcbryde,M,major,M,intermediate
