A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Stephen Blackpool,Young Thomas,759,760,not e en rachael could mak sitch a kind offerin by onny words kinder t show that i m not a man wi out reason and gratitude i ll tak two pound i ll borrow t for t pay t back twill be the sweetest work as ever i ha done that puts it in my power t acknowledge once more my lastin thankfulness for this present action,just wait a moment loo before we go i should like to speak to him a moment something comes into my head if you ll step out on the stairs blackpool i ll mention it never mind a light man it don t want a light,Louisa Bounderby; Rachel Gradgrind; The Old Woman; Young Thomas,M,major,M,major
Young Thomas,Stephen Blackpool,761,762,i say i think i can do you a good turn don t ask me what it is because it may not come to anything but there s no harm in my trying that was our light porter at the bank who brought you the message to night i call him our light porter because i belong to the bank too,what a hurry he is in,Stephen Blackpool,M,major,M,major
Young Thomas,Stephen Blackpool,763,764,well now look here when are you off,t day s monday why sir friday or saturday nigh bout,Stephen Blackpool,M,major,M,major
Stephen Blackpool,Young Thomas,764,765,t day s monday why sir friday or saturday nigh bout,friday or saturday now look here i am not sure that i can do you the good turn i want to do you that s my sister you know in your room but i may be able to and if i should not be able to there s no harm done so i tell you what you ll know our light porter again,Young Thomas,M,major,M,major
Young Thomas,Stephen Blackpool,765,766,friday or saturday now look here i am not sure that i can do you the good turn i want to do you that s my sister you know in your room but i may be able to and if i should not be able to there s no harm done so i tell you what you ll know our light porter again,yes sure,Stephen Blackpool,M,major,M,major
Stephen Blackpool,Young Thomas,766,767,yes sure,very well when you leave work of a night between this and your going away just hang about the bank an hour or so will you don t take on as if you meant anything if he should see you hanging about there because i shan t put him up to speak to you unless i find i can do you the service i want to do you in that case he ll have a note or a message for you but not else now look here you are sure you understand,Young Thomas,M,major,M,major
Young Thomas,Stephen Blackpool,767,768,very well when you leave work of a night between this and your going away just hang about the bank an hour or so will you don t take on as if you meant anything if he should see you hanging about there because i shan t put him up to speak to you unless i find i can do you the service i want to do you in that case he ll have a note or a message for you but not else now look here you are sure you understand,i understand sir,Stephen Blackpool,M,major,M,major
Stephen Blackpool,Young Thomas,768,769,i understand sir,now look here be sure you don t make any mistake then and don t forget i shall tell my sister as we go home what i have in view and she ll approve i know now look here you re all right are you you understand all about it very well then come along loo,Young Thomas,M,major,M,major
Young Thomas,The Old Woman,769,770,now look here be sure you don t make any mistake then and don t forget i shall tell my sister as we go home what i have in view and she ll approve i know now look here you re all right are you you understand all about it very well then come along loo,because she was such a pretty dear,Louisa Bounderby; Rachel Gradgrind; Stephen Blackpool; The Old Woman,M,major,F,intermediate
The Old Woman,Stephen Blackpool,770,771,because she was such a pretty dear,i shall strive t see thee agen rachael afore i go but if not,Rachel Gradgrind; Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,771,772,i shall strive t see thee agen rachael afore i go but if not,thou wilt not stephen i know tis better that we make up our minds to be open wi one another,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,772,773,thou wilt not stephen i know tis better that we make up our minds to be open wi one another,thou rt awlus right tis bolder and better i ha been thinkin then rachael that as tis but a day or two that remains twere better for thee my dear not t be seen wi me t might bring thee into trouble fur no good,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,773,774,thou rt awlus right tis bolder and better i ha been thinkin then rachael that as tis but a day or two that remains twere better for thee my dear not t be seen wi me t might bring thee into trouble fur no good,tis not for that stephen that i mind but thou know st our old agreement tis for that,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,774,775,tis not for that stephen that i mind but thou know st our old agreement tis for that,well well tis better onnyways,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,775,776,well well tis better onnyways,thou lt write to me and tell me all that happens stephen,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,776,777,thou lt write to me and tell me all that happens stephen,yes what can i say now but heaven be wi thee heaven bless thee heaven thank thee and reward thee,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,777,778,yes what can i say now but heaven be wi thee heaven bless thee heaven thank thee and reward thee,may it bless thee stephen too in all thy wanderings and send thee peace and rest at last,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,778,779,may it bless thee stephen too in all thy wanderings and send thee peace and rest at last,i towd thee my dear that night that i would never see or think o onnything that angered me but thou so much better than me should st be beside it thou rt beside it now thou mak st me see it wi a better eye bless thee good night good bye,Stephen Blackpool,F,intermediate,M,major
Mr. James Harthouse,Josiah Bounderby,781,782,why sir i am told that nickits gave seven hundred pound for that seabeach now to be plain with you if i ever in the whole course of my life take seven looks at it at a hundred pound a look it will be as much as i shall do no by george i don t forget that i am josiah bounderby of coketown for years upon years the only pictures in my possession or that i could have got into my possession by any means unless i stole em were the engravings of a man shaving himself in a boot on the blacking bottles that i was overjoyed to use in cleaning boots with and that i sold when they were empty for a farthing a piece and glad to get it,harthouse you have a couple of horses down here bring half a dozen more if you like and we ll find room for em there s stabling in this place for a dozen horses and unless nickits is belied he kept the full number a round dozen of em sir when that man was a boy he went to westminster school went to westminster school as a king s scholar when i was principally living on garbage and sleeping in market baskets why if i wanted to keep a dozen horses which i don t for one s enough for me i couldn t bear to see em in their stalls here and think what my own lodging used to be i couldn t look at em sir and not order em out yet so things come round you see this place you know what sort of a place it is you are aware that there s not a completer place of its size in this kingdom or elsewhere i don t care where and here got into the middle of it like a maggot into a nut is josiah bounderby while nickits as a man came into my office and told me yesterday nickits who used to act in latin in the westminster school plays with the chief justices and nobility of this country applauding him till they were black in the face is drivelling at this minute drivelling sir in a fifth floor up a narrow dark back street in antwerp,Josiah Bounderby,M,major,M,major
