A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel
Mr. Brownlow,Mr. Grimwig,514,515,come these are not the characteristics of young oliver twist so he needn t excite your wrath,they are not he may have worse he may have worse i say where does he come from who is he what is he he has had a fever what of that fevers are not peculiar to good people are they bad people have fevers sometimes haven t they eh i knew a man who was hung in jamaica for murdering his master he had had a fever six times he wasn t recommended to mercy on that account pooh nonsense,Mr. Grimwig,M,major,M,intermediate,OliverTwist
Mr. Grimwig,Mr. Brownlow,516,517,and when are you going to hear a full true and particular account of the life and adventures of oliver twist,to morrow morning i would rather he was alone with me at the time come up to me to morrow morning at ten o clock my dear,Mr. Brownlow; Oliver Twist,M,intermediate,M,major,OliverTwist
Mr. Brownlow,Oliver Twist,517,518,to morrow morning i would rather he was alone with me at the time come up to me to morrow morning at ten o clock my dear,yes sir,Mr. Grimwig; Oliver Twist,M,major,M,major,OliverTwist
Oliver Twist,Mr. Grimwig,518,519,yes sir,i ll tell you what he won t come up to you to morrow morning i saw him hesitate he is deceiving you my good friend,Mr. Brownlow; Mr. Grimwig,M,major,M,intermediate,OliverTwist
Mr. Grimwig,Mr. Brownlow,519,520,i ll tell you what he won t come up to you to morrow morning i saw him hesitate he is deceiving you my good friend,i ll swear he is not,Mr. Brownlow,M,intermediate,M,major,OliverTwist
Mr. Brownlow,Mr. Grimwig,520,521,i ll swear he is not,if he is not i ll,Mr. Grimwig; Oliver Twist,M,major,M,intermediate,OliverTwist
Mr. Grimwig,Mr. Brownlow,521,522,if he is not i ll,i ll answer for that boy s truth with my life,Mr. Brownlow; Oliver Twist,M,intermediate,M,major,OliverTwist
Mr. Brownlow,Mr. Grimwig,522,523,i ll answer for that boy s truth with my life,and i for his falsehood with my head,Mr. Grimwig; Oliver Twist,M,major,M,intermediate,OliverTwist
Mr. Grimwig,Mr. Brownlow,523,524,and i for his falsehood with my head,we shall see,Mr. Brownlow; Oliver Twist,M,intermediate,M,major,OliverTwist
Mr. Brownlow,Mr. Grimwig,524,525,we shall see,we will we will,Mr. Grimwig; Oliver Twist,M,major,M,intermediate,OliverTwist
Mr. Grimwig,Mr. Brownlow,525,526,we will we will,stop the boy mrs bedwin there is something to go back,Mr. Brownlow; Oliver Twist,M,intermediate,M,major,OliverTwist
Mr. Brownlow,Mrs. Bedwin,526,527,stop the boy mrs bedwin there is something to go back,he has gone sir,Mr. Grimwig; Mrs. Bedwin; Oliver Twist,M,major,F,intermediate,OliverTwist
Mrs. Bedwin,Mr. Brownlow,527,528,he has gone sir,call after him it s particular he is a poor man and they are not paid for there are some books to be taken back too dear me i am very sorry for that i particularly wished those books to be returned to night,Mr. Brownlow; Mr. Grimwig; Oliver Twist,F,intermediate,M,major,OliverTwist
Mr. Brownlow,Mr. Grimwig,528,529,call after him it s particular he is a poor man and they are not paid for there are some books to be taken back too dear me i am very sorry for that i particularly wished those books to be returned to night,send oliver with them he will be sure to deliver them safely you know,Mr. Grimwig; Mrs. Bedwin; Oliver Twist,M,major,M,intermediate,OliverTwist
Mr. Grimwig,Oliver Twist,529,530,send oliver with them he will be sure to deliver them safely you know,yes do let me take them if you please sir i ll run all the way sir,Mr. Brownlow; Mrs. Bedwin; Oliver Twist; The Servant,M,intermediate,M,major,OliverTwist
Oliver Twist,Mr. Brownlow,530,531,yes do let me take them if you please sir i ll run all the way sir,you shall go my dear the books are on a chair by my table fetch them down you are to say you are to say that you have brought those books back and that you have come to pay the four pound ten i owe him this is a five pound note so you will have to bring me back ten shillings change,Mr. Brownlow; Mr. Grimwig; Mrs. Bedwin; The Servant,M,major,M,major,OliverTwist
Mr. Brownlow,Oliver Twist,531,532,you shall go my dear the books are on a chair by my table fetch them down you are to say you are to say that you have brought those books back and that you have come to pay the four pound ten i owe him this is a five pound note so you will have to bring me back ten shillings change,i won t be ten minutes sir,Mr. Grimwig; Mrs. Bedwin; Oliver Twist; The Servant,M,major,M,major,OliverTwist
Oliver Twist,Mrs. Bedwin,532,533,i won t be ten minutes sir,bless his sweet face i can t bear somehow to let him go out of my sight,Mr. Brownlow; Mr. Grimwig; Mrs. Bedwin; The Servant,M,major,F,intermediate,OliverTwist
Mrs. Bedwin,Mr. Brownlow,533,534,bless his sweet face i can t bear somehow to let him go out of my sight,let me see he ll be back in twenty minutes at the longest it will be dark by that time,Mr. Brownlow; Mr. Grimwig; Oliver Twist; The Servant,F,intermediate,M,major,OliverTwist
Mr. Brownlow,Mr. Grimwig,534,535,let me see he ll be back in twenty minutes at the longest it will be dark by that time,oh you really expect him to come back do you,Mr. Grimwig,M,major,M,intermediate,OliverTwist
Mr. Grimwig,Mr. Brownlow,535,536,oh you really expect him to come back do you,don t you,Mr. Brownlow,M,intermediate,M,major,OliverTwist
Mr. Brownlow,Mr. Grimwig,536,537,don t you,no i do not the boy has a new suit of clothes on his back a set of valuable books under his arm and a five pound note in his pocket he ll join his old friends the thieves and laugh at you if ever that boy returns to this house sir i ll eat my head,Mr. Grimwig,M,major,M,intermediate,OliverTwist
Bill Sikes,Fagin,539,540,what the devil do you come in between me and my dog for,i didn t know my dear i didn t know,Fagin,M,major,M,major,OliverTwist
Fagin,Bill Sikes,540,541,i didn t know my dear i didn t know,didn t know you white livered thief couldn t you hear the noise,Bill Sikes,M,major,M,major,OliverTwist
Bill Sikes,Fagin,541,542,didn t know you white livered thief couldn t you hear the noise,not a sound of it as i m a living man bill,Fagin,M,major,M,major,OliverTwist
Fagin,Bill Sikes,542,543,not a sound of it as i m a living man bill,oh no you hear nothing you don t sneaking in and out so as nobody hears how you come or go i wish you had been the dog fagin half a minute ago,Bill Sikes,M,major,M,major,OliverTwist
Bill Sikes,Fagin,545,546,cause the government as cares for the lives of such men as you as haven t half the pluck of curs lets a man kill a dog how he likes that s why grin away grin away you ll never have the laugh at me though unless it s behind a nightcap i ve got the upper hand over you fagin and d me i ll keep it there if i go you go so take care of me,well well my dear i know all that we we have a mutual interest bill a mutual interest,Fagin,M,major,M,major,OliverTwist
Fagin,Bill Sikes,546,547,well well my dear i know all that we we have a mutual interest bill a mutual interest,humph well what have you got to say to me,Bill Sikes,M,major,M,major,OliverTwist
Bill Sikes,Fagin,547,548,humph well what have you got to say to me,it s all passed safe through the melting pot and this is your share it s rather more than it ought to be my dear but as i know you ll do me a good turn another time and,Fagin,M,major,M,major,OliverTwist
Fagin,Bill Sikes,548,549,it s all passed safe through the melting pot and this is your share it s rather more than it ought to be my dear but as i know you ll do me a good turn another time and,stow that gammon where is it hand over,Bill Sikes,M,major,M,major,OliverTwist
Bill Sikes,Fagin,549,550,stow that gammon where is it hand over,yes yes bill give me time give me time here it is all safe,Fagin,M,major,M,major,OliverTwist
Fagin,Bill Sikes,550,551,yes yes bill give me time give me time here it is all safe,this is all is it,Bill Sikes,M,major,M,major,OliverTwist
Bill Sikes,Fagin,553,554,you haven t opened the parcel and swallowed one or two as you come along have you don t put on an injured look at the question you ve done it many a time jerk the tinkler,is anybody here barney,Fagin,M,major,M,major,OliverTwist
Fagin,Barney,554,555,is anybody here barney,dot a shoul,Barney; Bill Sikes,M,major,M,minor,OliverTwist
Barney,Bill Sikes,557,558,dobody but biss dadsy,nancy where strike me blind if i don t honour that ere girl for her native talents,Bill Sikes; Fagin,M,minor,M,major,OliverTwist
Bill Sikes,Barney,558,559,nancy where strike me blind if i don t honour that ere girl for her native talents,she s bid havid a plate of boiled beef id the bar,Barney; Fagin,M,major,M,minor,OliverTwist
Barney,Bill Sikes,559,560,she s bid havid a plate of boiled beef id the bar,send her here send her here,Bill Sikes; Fagin,M,minor,M,major,OliverTwist
Bill Sikes,Nance,561,562,you are on the scent are you nancy,yes i am bill and tired enough of it i am too the young brat s been ill and confined to the crib and,Barney; Fagin; Nance,M,major,F,major,OliverTwist
Nance,Fagin,562,563,yes i am bill and tired enough of it i am too the young brat s been ill and confined to the crib and,ah nancy dear,Barney; Bill Sikes; Fagin,F,major,M,major,OliverTwist
Fagin,Nance,563,564,ah nancy dear,oh my dear brother,Barney; Bill Sikes; Nance,M,major,F,major,OliverTwist
Nance,Oliver Twist,564,565,oh my dear brother,don t let go of me who is it what are you stopping me for,Oliver Twist,F,major,M,major,OliverTwist
Oliver Twist,Nance,565,566,don t let go of me who is it what are you stopping me for,oh my gracious i have found him oh oliver oliver oh you naughty boy to make me suffer such distress on your account come home dear come oh i ve found him thank gracious goodness heavins i ve found him oh no no never mind i m better now come home directly you cruel boy come oh ma am he ran away near a month ago from his parents who are hard working and respectable people and went and joined a set of thieves and bad characters and almost broke his mother s heart,Nance,M,major,F,major,OliverTwist
_unknowable,Oliver Twist,567,568,young wretch go home do you little brute,i am not i don t know her i haven t any sister or father and mother either i m an orphan i live at pentonville,Nance; Oliver Twist,M,intermediate,M,major,OliverTwist
Oliver Twist,Nance,568,569,i am not i don t know her i haven t any sister or father and mother either i m an orphan i live at pentonville,only hear him how he braves it out,Nance,M,major,F,major,OliverTwist
Nance,Oliver Twist,569,570,only hear him how he braves it out,why it s nancy,Oliver Twist,F,major,M,major,OliverTwist
Oliver Twist,Nance,570,571,why it s nancy,you see he knows me he can t help himself make him come home there s good people or he ll kill his dear mother and father and break my heart,Nance,M,major,F,major,OliverTwist
Bill Sikes,Oliver Twist,572,573,what the devil s this young oliver come home to your poor mother you young dog come home directly,i don t belong to them i don t know them help help,Nance; Oliver Twist,M,major,M,major,OliverTwist
Oliver Twist,Bill Sikes,573,574,i don t belong to them i don t know them help help,help yes i ll help you you young rascal what books are these you ve been a stealing em have you give em here,Bill Sikes; Nance,M,major,M,major,OliverTwist
